Periodo;Ingresos;Gastos;FK_TipoProducto;FK_Region
Q4 2018;153372,3284;129027,5144;7;49
Q4 2018;132605,2298;111556,7806;7;50
Q4 2018;102672,8114;82138,24915;7;51
Q4 2018;3196501,64;2458008,933;7;52
Q4 2018;75913,02301;61589,81112;7;53
Q4 2018;62126,0259;55516,87421;7;54
Q4 2018;133953,549;101581,4413;7;55
Q4 2018;10700,55106;8467,991231;7;56
Q4 2019;64688,89139;56500,42413;7;1
Q4 2019;90710,85742;80163,0833;7;2
Q4 2019;60405,58281;46917,76089;7;3
Q4 2019;26560,09732;22133,41443;7;4
Q4 2019;50249,90606;43638,07632;7;5
Q4 2019;458394,8455;376538,6231;7;6
Q4 2019;1016155,985;906891,9005;7;7
Q4 2019;16442,40226;13655,55442;7;8
Q4 2019;46049,48723;40694,89569;7;9
Q4 2019;1806111,462;1600101,874;7;10
Q4 2019;50520,53663;41334,98452;7;11
Q4 2019;108965,1;95836,7747;7;12
Q4 2019;10141,33527;8071,675012;7;13
Q4 2019;23671,23348;20289,6287;7;14
Q4 2019;1913773,62;1586959,971;7;15
Q4 2019;24669,91087;22514,9216;7;16
Q4 2019;95754,56383;89488,09427;7;17
Q4 2019;34309,87356;32540,90995;7;18
Q4 2019;189285,0203;178439,5002;7;19
Q4 2019;129495,792;112597,6526;7;20
Q4 2019;25191,45263;21944,55429;7;21
Q4 2019;224045,9638;207118,0466;7;22
Q4 2019;202115,1354;180477,4975;7;23
Q4 2019;32639,57769;30897,99055;7;24
Q4 2019;34774,43962;32905,08385;7;25
Q4 2019;20244,33529;19420,31298;7;26
Q4 2019;538382,3835;469312,0651;7;27
Q4 2019;2397895,812;2064854,727;7;28
Q4 2019;10929,25586;9687,29497;7;29
Q4 2019;174578,3427;152196,5039;7;30
Q4 2019;20800,75847;18564,11778;7;31
Q4 2019;194304,051;156937,8874;7;32
Q4 2019;248521,5479;223418,3613;7;33
Q4 2019;96690,01321;89130,61217;7;34
Q4 2019;106900,3155;86170,94996;7;35
Q4 2019;271941,2004;224722,3193;7;36
Q4 2019;64060,15927;58595,75051;7;37
Q4 2019;403448,243;371809,4071;7;38
Q4 2019;10232,95345;9311,987635;7;39
Q4 2019;70274,1037;61491,93401;7;40
Q4 2019;212593,0494;181105,2109;7;41
Q4 2019;107261,2694;98729,68341;7;42
Q4 2019;29231,97529;25534,52545;7;43
Q4 2019;320760,88;263482,1514;7;44
Q4 2019;93094,33121;71832,78718;7;45
Q4 2019;15856,24621;13849,12644;7;46
Q4 2019;22281,92616;18568,2718;7;47
Q4 2019;163605,8148;143653,8862;7;48
Q4 2019;149489,4846;118345,842;7;49
Q4 2019;129765,7173;113940,6299;7;50
Q4 2019;134615,4639;119822,5558;7;51
Q4 2019;2893184,025;2383033,218;7;52
Q4 2019;69916,04046;59928,03468;7;53
Q4 2019;58512,69231;46322,54808;7;54
Q4 2019;138475,1878;113454,1538;7;55
Q4 2019;10993,81607;9477,387701;7;56
Q1 2017;122357,2829;77039,77074;3;1
Q1 2017;135405,1283;73857,3427;3;2
Q1 2017;746952,7518;459663,2319;3;6
Q1 2017;87845,92378;43124,36258;3;3
Q1 2017;31740,77564;17940,43841;3;4
Q1 2017;60964,95956;35562,89308;3;5
Q1 2017;1559476,382;1021725,905;3;7
Q1 2017;28586,13725;17591,46908;3;8
Q1 2017;72120,58154;47251,41549;3;9
Q1 2017;4370407,787;2676874,77;3;10
Q1 2017;80186,6657;53457,77713;3;11
Q1 2017;208135,5843;113528,5005;3;12
Q1 2017;16051,92945;10701,2863;3;13
Q1 2017;35235,21311;22185,13418;3;14
Q1 2017;1370898,009;743712,1697;3;15
Q1 2017;41568,34799;26079,62006;3;16
Q1 2017;133149,8373;93299,99312;3;17
Q1 2017;57219,66134;40462,47481;3;18
Q1 2017;344791,9057;229154,005;3;19
Q1 2017;155940,4455;108438,5867;3;20
Q1 2017;33387,10938;19437,10411;3;21
Q1 2017;264215,2785;157208,0907;3;22
Q1 2017;236644,378;166503,7853;3;23
Q1 2017;55542,60339;40855,03227;3;24
Q1 2017;63553,28621;45749,18615;3;25
Q1 2017;32569,75079;23867,95778;3;26
Q1 2017;834234,6837;506365,2851;3;27
Q1 2017;2383508,437;1466774,423;3;28
Q1 2017;18438,20504;12080,2033;3;29
Q1 2017;299035,8065;169020,2384;3;30
Q1 2017;30777,29781;16787,61698;3;31
Q1 2017;203331,6383;125127,162;3;32
Q1 2017;370246,3878;201952,5751;3;33
Q1 2017;171965,4597;97551,31534;3;34
Q1 2017;222744,4821;144624,8101;3;35
Q1 2017;398563,8219;253457,0675;3;36
Q1 2017;106623,6208;72504,06215;3;37
Q1 2017;643562,7682;403959,3991;3;38
Q1 2017;21298,82171;13829,02066;3;39
Q1 2017;115343,5137;73227,22174;3;40
Q1 2017;405177,3412;255261,7249;3;41
Q1 2017;127691,9874;73132,6837;3;42
Q1 2017;31046,0379;17272,88654;3;43
Q1 2017;561643,5642;374429,0428;3;44
Q1 2017;136596,3551;85600,38255;3;45
Q1 2017;27270,67752;17531,14984;3;46
Q1 2017;31527,26269;18916,35761;3;47
Q1 2017;233174,2698;149897,7449;3;48
Q1 2017;306176,6111;188416,3761;3;49
Q1 2017;178237,0294;118824,6863;3;50
Q1 2017;145094,512;91355,80384;3;51
Q1 2017;4676887,175;2684126,553;3;52
Q1 2017;119363,2401;73454,30162;3;53
Q1 2017;95083,125;58512,69231;3;54
Q1 2017;213802,0814;131672,5922;3;55
Q1 2017;17393,49291;9401,111043;3;56
Q1 2018;97432,65123;62635,27579;3;1
Q1 2018;171379,9225;105464,5677;3;2
Q1 2018;89205,7678;50549,93509;3;3
Q1 2018;38533,54864;24771,56698;3;4
Q1 2018;49797,2042;31353,79524;3;5
Q1 2018;644884,6739;429923,1159;3;6
Q1 2018;1976479,223;1185887,534;3;7
Q1 2018;34850,03187;21446,17346;3;8
Q1 2018;91559,33203;57648,46832;3;9
Q1 2018;4963194,108;3126812,288;3;10
Q1 2018;79954,24058;53302,82705;3;11
Q1 2018;177546,9681;109259,6726;3;12
Q1 2018;15574,19345;8495,01461;3;13
Q1 2018;35942,27425;20315,19849;3;14
Q1 2018;2792471,235;1723353,677;3;15
Q1 2018;37207,07869;22730,14262;3;16
Q1 2018;153077,0238;91080,82917;3;17
Q1 2018;56856,3619;38137,49814;3;18
Q1 2018;340209,9535;222497,3096;3;19
Q1 2018;182907,5902;111939,4452;3;20
Q1 2018;31655,92593;22522,60508;3;21
Q1 2018;270570,9725;159048,676;3;22
Q1 2018;245941,1214;151804,9758;3;23
Q1 2018;61367,29588;46823,24676;3;24
Q1 2018;65823,04643;43526,5865;3;25
Q1 2018;36354,26408;24442,78946;3;26
Q1 2018;873295,8395;684198,1804;3;27
Q1 2018;2671918,459;1510214,781;3;28
Q1 2018;16642,27597;9406,503811;3;29
Q1 2018;288788,4735;181829,7796;3;30
Q1 2018;29133,40653;18343,25596;3;31
Q1 2018;211028,735;129863,8369;3;32
Q1 2018;389553,7147;250427,388;3;33
Q1 2018;183676,3692;104194,5949;3;34
Q1 2018;184517,7063;117339,5932;3;35
Q1 2018;492434,0656;332392,9943;3;36
Q1 2018;91304,13506;55923,78272;3;37
Q1 2018;596120,641;353784,6413;3;38
Q1 2018;21298,82171;14233,48844;3;39
Q1 2018;137492,8116;80344,90655;3;40
Q1 2018;385523,2164;255271,444;3;41
Q1 2018;132699,5163;78004,23743;3;42
Q1 2018;40184,11698;27117,35067;3;43
Q1 2018;542640,5865;295985,7744;3;44
Q1 2018;128208,8596;65943,94825;3;45
Q1 2018;26833,64744;14636,53497;3;46
Q1 2018;30524,95087;19999,10574;3;47
Q1 2018;271373,4676;166999,057;3;48
Q1 2018;273734,0563;179343,0024;3;49
Q1 2018;183083,3535;117696,4415;3;50
Q1 2018;153359,3892;100476,8412;3;51
Q1 2018;5682669,478;3344982,703;3;52
Q1 2018;116676,6077;71800,98936;3;53
Q1 2018;92270,01479;61513,3432;3;54
Q1 2018;227118,474;149898,1929;3;55
Q1 2018;16770,68435;11019,88585;3;56
Q1 2019;110378,2483;72316,78334;3;1
Q1 2019;134231,0954;80538,65723;3;2
Q1 2019;113887,2055;64536,08314;3;3
Q1 2019;34914,85321;23276,5688;3;4
Q1 2019;55611,93872;34222,73152;3;5
Q1 2019;659215,4444;359572,0606;3;6
Q1 2019;1804611,465;1160107,37;3;7
Q1 2019;31578,90975;20689,63052;3;8
Q1 2019;69142,15044;46094,76696;3;9
Q1 2019;2454596,542;1688593,139;3;10
Q1 2019;98164,45907;60408,89789;3;11
Q1 2019;190315,7568;111017,5248;3;12
Q1 2019;20602,08268;12017,88156;3;13
Q1 2019;37576,01399;20496,00763;3;14
Q1 2019;3629570,659;2153545,257;3;15
Q1 2019;32798,1474;19499,98945;3;16
Q1 2019;167303,513;101385,9289;3;17
Q1 2019;57403,05769;36014,17924;3;18
Q1 2019;383532,5693;270461,4859;3;19
Q1 2019;193908,554;128195,0996;3;20
Q1 2019;34950,96654;21723,36997;3;21
Q1 2019;273216,9347;157969,0641;3;22
Q1 2019;249177,1888;155627,6624;3;23
Q1 2019;64255,16863;42879,61586;3;24
Q1 2019;52658,43714;36123,68788;3;25
Q1 2019;30013,40407;23554,51951;3;26
Q1 2019;772530,9349;546385,3792;3;27
Q1 2019;4531384,862;3020923,241;3;28
Q1 2019;15439,21988;10115,35096;3;29
Q1 2019;269479,9419;176555,824;3;30
Q1 2019;35064,13571;22077,41878;3;31
Q1 2019;256396,2366;139852,4927;3;32
Q1 2019;465181,359;262928,5942;3;33
Q1 2019;148970,0785;102292,7872;3;34
Q1 2019;219250,451;133011,9403;3;35
Q1 2019;393643,2809;243271,5476;3;36
Q1 2019;114294,3849;70633,92986;3;37
Q1 2019;558527,4474;316837,3884;3;38
Q1 2019;17118,67913;11114,91381;3;39
Q1 2019;119333,3836;76333,58774;3;40
Q1 2019;347879,5354;209017,6208;3;41
Q1 2019;148394,21;84989,41116;3;42
Q1 2019;37068,57627;21161,32202;3;43
Q1 2019;438730,6869;269988,115;3;44
Q1 2019;154392,3592;82901,98415;3;45
Q1 2019;26493,98101;14974,85883;3;46
Q1 2019;31908,2568;17404,50371;3;47
Q1 2019;269533,6475;165866,86;3;48
Q1 2019;310780,7707;175658,6965;3;49
Q1 2019;199344,0461;122673,2591;3;50
Q1 2019;160083,2544;87318,13874;3;51
Q1 2019;5602349,176;2922964,787;3;52
Q1 2019;123004,8305;82003,22034;3;53
Q1 2019;95960,81538;54238,72174;3;54
Q1 2019;209035,793;110598,9377;3;55
Q1 2019;21638,56905;14068,86612;3;56
Q2 2017;94515,50599;55134,04516;3;1
Q2 2017;149337,4887;87113,5351;3;2
Q2 2017;110821,0115;59843,34623;3;3
Q2 2017;30659,82043;19304,33138;3;4
Q2 2017;61416,55185;38669,6808;3;5
Q2 2017;596703,6351;375702,2887;3;6
Q2 2017;1563996,603;912331,3517;3;7
Q2 2017;27594,18927;17374,11917;3;8
Q2 2017;76101,26299;44392,40341;3;9
Q2 2017;5140784,779;3398629,937;3;10
Q2 2017;82095,87202;47889,25868;3;11
Q2 2017;183406,604;112865,6024;3;12
Q2 2017;15482,03846;9031,189103;3;13
Q2 2017;36062,88591;22192,54517;3;14
Q2 2017;1514061,408;896100,0483;3;15
Q2 2017;43646,76538;26664,20576;3;16
Q2 2017;169828,8491;116006,1677;3;17
Q2 2017;68357,83969;46272,99918;3;18
Q2 2017;369686,6282;252865,6537;3;19
Q2 2017;169524,108;98940,43395;3;20
Q2 2017;30201,76678;21745,27208;3;21
Q2 2017;280199,8327;169987,8985;3;22
Q2 2017;209311,5927;143977,5413;3;23
Q2 2017;59151,87004;38028,24431;3;24
Q2 2017;64895,96127;52773,3957;3;25
Q2 2017;30912,00898;22389,80589;3;26
Q2 2017;800967,6564;514701,816;3;27
Q2 2017;1757749,585;1081692,052;3;28
Q2 2017;19415,98864;12481,70698;3;29
Q2 2017;333457,1942;218471,9548;3;30
Q2 2017;35572,31159;20106,08916;3;31
Q2 2017;202715,4818;124747,9888;3;32
Q2 2017;413662,9023;260454,42;3;33
Q2 2017;173127,3885;95377,45222;3;34
Q2 2017;172558,2253;114185,9429;3;35
Q2 2017;420925,4884;271982,6233;3;36
Q2 2017;121274,1947;81839,17205;3;37
Q2 2017;676325,9636;443476,5962;3;38
Q2 2017;19766,53237;13342,40935;3;39
Q2 2017;130405,5533;86313,57277;3;40
Q2 2017;339869,1513;219607,7593;3;41
Q2 2017;127291,6991;82648,68175;3;42
Q2 2017;35028,91776;22275,79696;3;43
Q2 2017;473253,7574;297974,588;3;44
Q2 2017;129726,1243;71608,82059;3;45
Q2 2017;27630,68647;16117,90044;3;46
Q2 2017;33635,77389;19620,8681;3;47
Q2 2017;258998,1303;166498,798;3;48
Q2 2017;290062,0526;190040,6552;3;49
Q2 2017;183083,3535;106798,6229;3;50
Q2 2017;188566,4086;123543,5091;3;51
Q2 2017;5543583,078;2892304,215;3;52
Q2 2017;119363,2401;78203,50216;3;53
Q2 2017;99322,5;54175,90909;3;54
Q2 2017;235258,9211;151052,4521;3;55
Q2 2017;21499,27624;12208,04263;3;56
Q2 2018;103163,9837;61898,3902;3;1
Q2 2018;135405,1283;85255,08077;3;2
Q2 2018;111680,0891;60307,24814;3;3
Q2 2018;30659,82043;20087,46856;3;4
Q2 2018;48204,85174;30988,83326;3;5
Q2 2018;674197,6136;393281,9413;3;6
Q2 2018;2115995,404;1410663,603;3;7
Q2 2018;30267,67474;16509,64077;3;8
Q2 2018;83413,48399;47146,75182;3;9
Q2 2018;3782922,358;2383241,085;3;10
Q2 2018;88981,33226;57202,28502;3;11
Q2 2018;205822,9667;129592,2383;3;12
Q2 2018;16352,90313;9539,19349;3;13
Q2 2018;32965,46012;21976,97342;3;14
Q2 2018;2509318,558;1516345,357;3;15
Q2 2018;45392,636;33308,80324;3;16
Q2 2018;132366,6029;77808,54225;3;17
Q2 2018;69959,97656;45204,90793;3;18
Q2 2018;398456,0156;236474,9832;3;19
Q2 2018;143520,41;101553,0625;3;20
Q2 2018;29170,98976;18550,58867;3;21
Q2 2018;300519,6679;180050,4793;3;22
Q2 2018;199027,4971;131660,8689;3;23
Q2 2018;46814,48;30008,93285;3;24
Q2 2018;63994,62847;46652,08416;3;25
Q2 2018;34763;23345,56669;3;26
Q2 2018;1008167,784;755888,1983;3;27
Q2 2018;2762075,217;1739084,396;3;28
Q2 2018;15820,43519;9961,014746;3;29
Q2 2018;320765,0519;210156,4133;3;30
Q2 2018;35701,66545;20179,20221;3;31
Q2 2018;216492,2621;129895,3573;3;32
Q2 2018;400613,5994;226433,7736;3;33
Q2 2018;171965,4597;97551,31534;3;34
Q2 2018;204046,9526;126101,0167;3;35
Q2 2018;494342,7248;326815,4681;3;36
Q2 2018;96284,36061;58348,32253;3;37
Q2 2018;630473,3559;367045,1407;3;38
Q2 2018;21980,384;12672,16921;3;39
Q2 2018;128202,7568;83190,76886;3;40
Q2 2018;308418,5731;208182,5369;3;41
Q2 2018;162424,208;93641,08687;3;42
Q2 2018;38305,0036;24870,89162;3;43
Q2 2018;540608,2247;340382,9563;3;44
Q2 2018;128208,8596;71796,9614;3;45
Q2 2018;30667,02564;20444,68376;3;46
Q2 2018;32597,63272;19558,57963;3;47
Q2 2018;270450,4286;157762,75;3;48
Q2 2018;241718,3772;161145,5848;3;49
Q2 2018;183638,1515;120314,651;3;50
Q2 2018;183566,5417;103755,0018;3;51
Q2 2018;5198245,221;3257670,918;3;52
Q2 2018;117431,7961;78287,86408;3;53
Q2 2018;102253,3279;65734,2822;3;54
Q2 2018;200725,5015;127747,4442;3;55
Q2 2018;21889,29747;12785,13661;3;56
Q2 2019;101180,0609;65044,32486;3;1
Q2 2019;155330,9666;93198,57993;3;2
Q2 2019;82797,30747;45856,97029;3;3
Q2 2019;44406,85659;33471,14305;3;4
Q2 2019;63735,34003;41443,91099;3;5
Q2 2019;600152,789;369324,7932;3;6
Q2 2019;1718403,911;1081958,018;3;7
Q2 2019;31129,3879;18677,63274;3;8
Q2 2019;86173,48897;51704,09338;3;9
Q2 2019;3218673,304;2214225,255;3;10
Q2 2019;84098,21037;47533,77108;3;11
Q2 2019;192291,3529;108686,4169;3;12
Q2 2019;19897,06844;12244,34981;3;13
Q2 2019;36062,88591;21637,73154;3;14
Q2 2019;3151423,626;1871945,634;3;15
Q2 2019;34917,41231;22895,84607;3;16
Q2 2019;147556,2131;86935,20223;3;17
Q2 2019;71353,60159;47450,14506;3;18
Q2 2019;407980,8606;259407,8305;3;19
Q2 2019;167107,4878;143589,0339;3;20
Q2 2019;33770,01049;24242,68364;3;21
Q2 2019;295587,5511;233379,4992;3;22
Q2 2019;241663,8845;176554,0736;3;23
Q2 2019;52685,10611;38411,43915;3;24
Q2 2019;72560,83858;53011,83235;3;25
Q2 2019;31866,08333;24269,20907;3;26
Q2 2019;912991,1049;627732,1063;3;27
Q2 2019;3525900,055;1992900,031;3;28
Q2 2019;16588,41748;10208,25691;3;29
Q2 2019;364964,9606;234620,3318;3;30
Q2 2019;28051,30857;18378,44355;3;31
Q2 2019;246229,9778;182104,3451;3;32
Q2 2019;492226,7868;316431,5058;3;33
Q2 2019;146416,3057;96007,26332;3;34
Q2 2019;209396,4981;129407,0358;3;35
Q2 2019;492434,0656;329081,7997;3;36
Q2 2019;91567,25937;62876,18476;3;37
Q2 2019;709884,1221;460917,6193;3;38
Q2 2019;16257,68047;9556,688696;3;39
Q2 2019;113958,006;62102,96935;3;40
Q2 2019;370323,3763;204014,5146;3;41
Q2 2019;166249,4158;112427,8466;3;42
Q2 2019;42975,47796;32736,88274;3;43
Q2 2019;559466,6512;352256,7804;3;44
Q2 2019;173997,7381;109618,575;3;45
Q2 2019;32831,75686;19151,85817;3;46
Q2 2019;37720,11786;22632,07071;3;47
Q2 2019;233174,2698;127185,9653;3;48
Q2 2019;260781,3407;160480,825;3;49
Q2 2019;194857,2026;125265,3445;3;50
Q2 2019;211434,6359;137485,3924;3;51
Q2 2019;5130954,125;3215500,486;3;52
Q2 2019;145145,7;79170,38182;3;53
Q2 2019;124749,06;76768,65231;3;54
Q2 2019;216624,5512;128674,9834;3;55
Q2 2019;16228,27226;9629,963761;3;56
Q3 2017;120489,2328;68102,60986;3;1
Q3 2017;139471,3483;78831,63168;3;2
Q3 2017;98676,24315;53285,1713;3;3
Q3 2017;34505,65157;22182,20458;3;4
Q3 2017;60081,40942;35047,48883;3;5
Q3 2017;701529,9493;431710,738;3;6
Q3 2017;2115995,404;1269597,242;3;7
Q3 2017;31693,32609;20374,28106;3;8
Q3 2017;69346,71302;46231,14201;3;9
Q3 2017;5396909,315;3487233,711;3;10
Q3 2017;100672,3102;64717,91371;3;11
Q3 2017;164902,6736;109935,1157;3;12
Q3 2017;15527,97923;10173,50363;3;13
Q3 2017;37707,85965;25138,5731;3;14
Q3 2017;1509285,189;774766,3972;3;15
Q3 2017;36489,25723;23577,67391;3;16
Q3 2017;153599,471;96767,66672;3;17
Q3 2017;64423,57554;44619,29121;3;18
Q3 2017;377871,572;234967,4138;3;19
Q3 2017;175012,2986;107107,5267;3;20
Q3 2017;31773,60595;19254,8052;3;21
Q3 2017;249165,0411;159140,6284;3;22
Q3 2017;202539,7471;131094,3187;3;23
Q3 2017;47083,52874;32552,82741;3;24
Q3 2017;72560,83858;42792,42473;3;25
Q3 2017;35725,29758;22961,36326;3;26
Q3 2017;763495,4854;534944,5257;3;27
Q3 2017;2345972,871;1443675,613;3;28
Q3 2017;18241,35587;9949,830476;3;29
Q3 2017;270265,5977;180177,0651;3;30
Q3 2017;29661,50453;19774,33635;3;31
Q3 2017;202103,0483;110238,0264;3;32
Q3 2017;424730,806;267423,1001;3;33
Q3 2017;198626,7713;132737,4768;3;34
Q3 2017;169935,7599;104085,6529;3;35
Q3 2017;430879,8074;285303,9868;3;36
Q3 2017;96577,01824;54785,50853;3;37
Q3 2017;572275,8154;382438,1139;3;38
Q3 2017;19146,67596;12677,83472;3;39
Q3 2017;112272,2367;73328,74019;3;40
Q3 2017;323887,8433;218624,2942;3;41
Q3 2017;159239,4196;103391,8803;3;42
Q3 2017;39883,11236;26151,92653;3;43
Q3 2017;570523,3043;342313,9826;3;44
Q3 2017;156597,9643;92513,2589;3;45
Q3 2017;25681,28221;15408,76933;3;46
Q3 2017;34856,87459;21450,38436;3;47
Q3 2017;273238,5773;149039,224;3;48
Q3 2017;313135,1705;201301,181;3;49
Q3 2017;202677,5585;130292,7162;3;50
Q3 2017;163170,2593;97902,15556;3;51
Q3 2017;6097941,417;3672512,222;3;52
Q3 2017;142299,7059;93230,84178;3;53
Q3 2017;115937,7881;71346,33114;3;54
Q3 2017;260465,2341;144341,1506;3;55
Q3 2017;18945,83868;11403,02666;3;56
Q3 2018;120950,8774;65973,20585;3;1
Q3 2018;134620,171;88199,42239;3;2
Q3 2018;94781,12829;49760,09235;3;3
Q3 2018;37229,78195;22337,86917;3;4
Q3 2018;56789,2774;37206,76795;3;5
Q3 2018;674197,6136;393281,9413;3;6
Q3 2018;1873537,597;1058956,033;3;7
Q3 2018;27421,18495;18280,78997;3;8
Q3 2018;92645,01581;54042,92589;3;9
Q3 2018;4293420,552;2704854,948;3;10
Q3 2018;80892,12023;47187,07014;3;11
Q3 2018;162018,0787;97210,84723;3;12
Q3 2018;18233,20209;11945,89102;3;13
Q3 2018;31515,36657;20647,99879;3;14
Q3 2018;2728764,667;1372687,27;3;15
Q3 2018;32703,62824;21747,91278;3;16
Q3 2018;130448,2464;88704,80754;3;17
Q3 2018;71639,016;45550,47434;3;18
Q3 2018;303867,0504;193208,7996;3;19
Q3 2018;170116,8497;121350,0194;3;20
Q3 2018;26461,60991;17586,79305;3;21
Q3 2018;235736,985;171246,0813;3;22
Q3 2018;199604,3884;138527,0424;3;23
Q3 2018;49501,71601;33669,41717;3;24
Q3 2018;71435,86434;48071,57431;3;25
Q3 2018;35358,25685;24998,28759;3;26
Q3 2018;821117,7862;576277,451;3;27
Q3 2018;3159426,388;1842998,727;3;28
Q3 2018;18775,9011;11265,54066;3;29
Q3 2018;367861,5079;207921,7219;3;30
Q3 2018;30302,33951;19079,2508;3;31
Q3 2018;260296,144;170538,8529;3;32
Q3 2018;398101,9154;232226,1173;3;33
Q3 2018;170251,5183;110541,8786;3;34
Q3 2018;196171,4561;122410,9886;3;35
Q3 2018;462102,9819;287214,7764;3;36
Q3 2018;126086,6627;84297,9402;3;37
Q3 2018;531398,9714;322027,7767;3;38
Q3 2018;18754,59386;11702,86657;3;39
Q3 2018;127342,3356;62958,05071;3;40
Q3 2018;303883,0059;212718,1041;3;41
Q3 2018;116349,7192;80040,58269;3;42
Q3 2018;41596,83984;26452,50889;3;43
Q3 2018;481141,32;262440,72;3;44
Q3 2018;128584,8387;69435,8129;3;45
Q3 2018;32703,50781;19622,10469;3;46
Q3 2018;32497,33231;20891,1422;3;47
Q3 2018;231140,7733;138684,464;3;48
Q3 2018;321664,144;192998,4864;3;49
Q3 2018;234886,0078;132761,6566;3;50
Q3 2018;156833,5502;88645,05009;3;51
Q3 2018;5215344,739;3325727,08;3;52
Q3 2018;117431,7961;78287,86408;3;53
Q3 2018;96555;57933;3;54
Q3 2018;215204,0623;109167,1516;3;55
Q3 2018;18387,53889;10549,13958;3;56
Q3 2019;126272,716;71371,53513;3;1
Q3 2019;165871,2821;104437,4739;3;2
Q3 2019;82560,0659;41997,94657;3;3
Q3 2019;40109,41885;23397,161;3;4
Q3 2019;55602,9376;34217,19237;3;5
Q3 2019;738978,1673;484158,1096;3;6
Q3 2019;1691469,68;1108204,273;3;7
Q3 2019;31808,57455;18555,00182;3;8
Q3 2019;75610,2871;45366,17226;3;9
Q3 2019;2601254,853;1489809,598;3;10
Q3 2019;85665,25776;55070,52285;3;11
Q3 2019;198472,1464;119083,2879;3;12
Q3 2019;16002,84098;10075,86284;3;13
Q3 2019;34116,63492;21932,12245;3;14
Q3 2019;3279051,374;1967430,824;3;15
Q3 2019;40968,08303;28988,45048;3;16
Q3 2019;154655,1375;106139,248;3;17
Q3 2019;71070,45238;50256,96276;3;18
Q3 2019;304771,4167;209276,3728;3;19
Q3 2019;191562,2421;121833,5859;3;20
Q3 2019;28490,33333;18852,74126;3;21
Q3 2019;350282,8854;228492,2206;3;22
Q3 2019;252648,6066;164065,7101;3;23
Q3 2019;61598;40711,14483;3;24
Q3 2019;56535,1319;37629,78379;3;25
Q3 2019;31381,79635;21720,1258;3;26
Q3 2019;1036172,444;665421,3091;3;27
Q3 2019;4531384,862;2718830,917;3;28
Q3 2019;17143,21405;11428,80936;3;29
Q3 2019;318560,4811;185826,9473;3;30
Q3 2019;39271,832;22908,56867;3;31
Q3 2019;281013,3947;163924,4802;3;32
Q3 2019;426156,0772;255693,6463;3;33
Q3 2019;147257,7787;101303,1961;3;34
Q3 2019;192789,1897;114709,5678;3;35
Q3 2019;490540,0885;331114,5597;3;36
Q3 2019;113477,9964;72625,91771;3;37
Q3 2019;584873,0818;379301,0245;3;38
Q3 2019;17556,21725;10955,07957;3;39
Q3 2019;128202,7568;78153,35017;3;40
Q3 2019;328000,7048;223492,894;3;41
Q3 2019;137792,3086;78917,4131;3;42
Q3 2019;37254,2843;21133,33946;3;43
Q3 2019;413588,5272;241259,9742;3;44
Q3 2019;148133,2095;85546,92846;3;45
Q3 2019;28573,71331;17144,22799;3;46
Q3 2019;42078,21912;28052,14608;3;47
Q3 2019;260696,4787;167590,5934;3;48
Q3 2019;322920,6445;198720,3966;3;49
Q3 2019;173144,5429;106550,4879;3;50
Q3 2019;218173,5885;134260,6698;3;51
Q3 2019;5130954,151;3155058,764;3;52
Q3 2019;114830,4589;70664,89776;3;53
Q3 2019;113822,135;68293,28102;3;54
Q3 2019;253425,6332;137510,9523;3;55
Q3 2019;15356,17226;8735,572886;3;56
Q4 2017;98037,82298;53475,17617;3;1
Q4 2017;164694,8901;107903,5487;3;2
Q4 2017;85754,35417;50565,49849;3;3
Q4 2017;36011,35273;20354,24285;3;4
Q4 2017;57778,63763;38519,09175;3;5
Q4 2017;605401,9388;389186,9606;3;6
Q4 2017;1822901,446;1215267,631;3;7
Q4 2017;25956,55193;16343,01418;3;8
Q4 2017;92645,01581;60698,45863;3;9
Q4 2017;5396909,343;3777836,54;3;10
Q4 2017;110336,852;73557,90133;3;11
Q4 2017;197064,5426;121270,4877;3;12
Q4 2017;16665,37898;10918,69657;3;13
Q4 2017;39510,07353;25885,91024;3;14
Q4 2017;1481248,932;830048,0126;3;15
Q4 2017;33674,06231;19413,82897;3;16
Q4 2017;148041,5954;99902,55248;3;17
Q4 2017;59699,18;34516,98044;3;18
Q4 2017;359309,4596;249534,2247;3;19
Q4 2017;175644,1119;125292,7998;3;20
Q4 2017;26626,47975;15975,88785;3;21
Q4 2017;235033,2925;163180,2574;3;22
Q4 2017;208677,3152;126494,8767;3;23
Q4 2017;57090,82927;38730,41858;3;24
Q4 2017;60626,49013;37779,52912;3;25
Q4 2017;37958,12868;27915,49235;3;26
Q4 2017;959983,2941;646004,7581;3;27
Q4 2017;1897697,8;1035107,891;3;28
Q4 2017;20260,16206;12156,09723;3;29
Q4 2017;267922,2543;151434,3177;3;30
Q4 2017;33281,21356;18153,38921;3;31
Q4 2017;213725,5879;140027,1093;3;32
Q4 2017;408342,4791;230802,2708;3;33
Q4 2017;170819,0233;97515,38158;3;34
Q4 2017;196171,4561;108072,6386;3;35
Q4 2017;379584,5923;243777,6604;3;36
Q4 2017;94005,44083;56967,29714;3;37
Q4 2017;577607,5776;392773,1528;3;38
Q4 2017;20973,64885;13865,9123;3;39
Q4 2017;149401,6378;99837,64446;3;40
Q4 2017;340990,8317;191574,8491;3;41
Q4 2017;128094,8013;73849,4376;3;42
